date,date_str,Tmax_día_x,Tmin_día_x,Tmedia_día_x,ΔTmax_1d,MA_Tmax_3d,DTR_x,HR_media_día_x,Punto_de_rocío_día_x (Td),Presión_media_día_x (SLP),ΔPresión_24h,Viento_vel_media_día_x,Viento_dir_sin(x),Viento_dir_cos(x),Nubosidad_media_día_x,Precipitación_acum_día_x,t_max_x+1,ciudad,doy_sin,doy_cos
1980-09-24,24-09-80,20.0,14.4,17.2,-8.899999999999999,27.23333333333333,5.6,58.0,8.6,1016.0,10.100000000000025,3.07,0.8829475928589269,0.4694715627858908,55.0,0.0,18.3,new york,-0.994788305609327,-0.1019618900517457
1980-09-25,25-09-80,18.3,15.0,16.65,-1.6999999999999993,22.4,3.3000000000000007,81.0,13.2,1015.3,-0.7000000000000455,3.71,0.981627183447664,-0.1908089953765448,100.0,5.2,22.8,new york,-0.9963950238187232,-0.0848348779057653
1980-09-26,26-09-80,22.8,12.2,17.5,4.5,20.366666666666667,10.6,64.0,10.6,1009.4,-5.899999999999977,5.19,-0.9702957262759966,0.2419218955996674,46.0,1.4,16.7,new york,-0.9977068927101168,-0.0676827617545516
1980-09-27,27-09-80,16.7,8.9,12.8,-6.100000000000001,19.266666666666666,7.799999999999999,49.0,2.1,1017.8,8.399999999999977,4.1,-0.7880107536067218,0.6156614753256585,10.0,0.0,23.9,new york,-0.9987235240803972,-0.0505106171852228
1980-09-28,28-09-80,23.9,10.6,17.25,7.199999999999999,21.133333333333336,13.3,62.0,7.3,1018.3,0.5,2.73,-1.0,-1.8369701987210287e-16,45.0,0.0,16.7,new york,-0.9994446170919858,-0.0333235257116313
1980-09-29,29-09-80,16.7,13.3,15.0,-7.199999999999999,19.1,3.3999999999999986,70.0,9.5,1021.1,2.800000000000068,4.07,0.9335804264972016,0.3583679495453004,71.0,0.0,21.1,new york,-0.9998699583618592,-0.0161265732706577
1980-09-30,30-09-80,21.1,15.0,18.05,4.400000000000002,20.566666666666663,6.100000000000001,80.0,13.7,1014.8,-6.300000000000068,2.43,0.981627183447664,0.1908089953765449,49.0,0.2,23.3,new york,-0.9999994220246924,0.0010751512827982
1980-10-01,01-10-80,23.3,16.7,20.0,2.2,20.366666666666667,6.600000000000001,78.0,14.3,1008.1,-6.699999999999932,2.66,0.9396926207859084,0.3420201433256688,38.0,0.0,21.1,new york,-0.999832969770105,0.0182765576816912
1980-10-02,02-10-80,21.1,15.0,18.05,-2.2,21.83333333333333,6.100000000000001,83.0,15.7,1003.9,-4.2000000000000455,2.38,0.2923717047227366,-0.9563047559630355,69.0,0.5,18.3,new york,-0.9993706508539968,0.0354725557531255
1980-10-03,03-10-80,18.3,13.9,16.1,-2.8000000000000007,20.9,4.4,87.0,13.3,1004.2,0.3000000000000682,2.26,-0.0523359562429443,0.9986295347545738,93.0,20.5,18.3,new york,-0.9986126020839734,0.052658056924614
1980-10-04,04-10-80,18.3,12.8,15.55,0.0,19.23333333333333,5.5,74.0,8.9,1005.7,1.5,3.38,-0.9271838545667872,-0.3746065934159123,38.0,3.6,17.2,new york,-0.9975590477788612,0.0698279757298708
1980-10-05,05-10-80,17.2,12.2,14.7,-1.1000000000000014,17.933333333333334,5.0,65.0,5.7,1017.0,11.299999999999956,1.93,-0.6018150231520483,0.7986355100472928,27.0,0.0,16.7,new york,-0.9962102997023295,0.0869772313136861
1980-10-06,06-10-80,16.7,11.7,14.2,-0.5,17.400000000000002,5.0,63.0,5.8,1017.7,0.7000000000000455,2.83,-0.2249510543438653,0.9743700647852352,31.0,1.2,16.7,new york,-0.9945667569706336,0.1041007489354256
1980-10-07,07-10-80,16.7,11.1,13.9,0.0,16.866666666666664,5.6,68.0,6.1,1013.5,-4.2000000000000455,1.81,-0.9659258262890684,0.2588190451025203,61.0,0.3,20.6,new york,-0.9926289059345096,0.121193461470736
1980-10-08,08-10-80,20.6,11.7,16.15,3.900000000000002,18.0,8.900000000000002,67.0,8.6,1007.9,-5.600000000000023,3.31,-0.6018150231520484,-0.7986355100472928,11.0,0.0,20.6,new york,-0.9903973200352558,0.1382503109109819
1980-10-09,09-10-80,20.6,11.1,15.85,0.0,19.3,9.500000000000002,61.0,7.6,1007.2,-0.6999999999999318,3.28,-0.5591929034707466,0.8290375725550418,2.0,0.0,13.9,new york,-0.9878726596350428,0.1552662498599956
1980-10-10,10-10-80,13.9,8.3,11.1,-6.700000000000001,18.366666666666667,5.6,67.0,5.9,1013.5,6.2999999999999545,2.97,0.9961946980917455,0.0871557427476581,43.0,0.9,18.9,new york,-0.9850556718215012,0.172236243027682
1980-10-11,11-10-80,18.9,13.3,16.1,4.999999999999998,17.8,5.599999999999998,89.0,14.6,1001.6,-11.899999999999975,2.91,-0.587785252292473,-0.8090169943749476,69.0,17.5,15.6,new york,-0.981947190186646,0.1891552687200409
1980-10-12,12-10-80,15.6,10.6,13.1,-3.299999999999999,16.133333333333333,5.0,65.0,5.1,1003.3,1.6999999999999318,4.29,-0.9961946980917455,0.0871557427476578,19.0,0.0,12.8,new york,-0.9785481345802032,0.2060183203251708
1980-10-13,13-10-80,12.8,7.2,10.0,-2.799999999999999,15.766666666666666,5.6000000000000005,60.0,1.0,1010.0,6.7000000000000455,5.08,-0.898794046299167,0.4383711467890774,11.0,0.0,13.9,new york,-0.9748595108374124,0.2228204077947995
1980-10-14,14-10-80,13.9,7.2,10.55,1.0999999999999996,14.1,6.7,56.0,-0.4,1015.4,5.399999999999977,3.81,-0.9135454576426012,0.4067366430757997,17.0,0.0,13.9,new york,-0.9708824104813836,0.239556559120927
1980-10-15,15-10-80,13.9,10.0,11.95,0.0,13.533333333333331,3.9,66.0,4.2,1019.2,3.800000000000068,2.05,0.8910065241883678,0.4539904997395468,68.0,0.0,21.7,new york,-0.9666180104000972,0.2562218218071163
1980-10-16,16-10-80,21.7,11.1,16.4,7.799999999999999,16.5,10.6,76.0,10.4,1018.3,-0.900000000000091,2.0,-0.7313537016191705,-0.6819983600624986,61.0,0.0,24.4,new york,-0.9620675724981452,0.2728112643340191
1980-10-17,17-10-80,24.4,15.6,20.0,2.7,20.0,8.799999999999999,76.0,13.0,1016.5,-1.7999999999999543,3.11,-0.3090169943749473,-0.9510565162951536,44.0,0.0,22.8,new york,-0.957232443323312,0.2893199776186952
1980-10-18,18-10-80,22.8,16.1,19.450000000000003,-1.599999999999998,22.966666666666665,6.699999999999999,86.0,16.7,1007.4,-9.100000000000025,5.1,-0.5150380749100542,-0.8571673007021123,100.0,8.9,18.9,new york,-0.9521140536681102,0.3057430764672831
1980-10-19,19-10-80,18.9,15.6,17.25,-3.900000000000002,22.03333333333333,3.299999999999999,70.0,9.7,1002.8,-4.600000000000023,2.85,-0.9510565162951536,-0.3090169943749475,57.0,0.6,15.6,new york,-0.9467139181463862,0.3220757010206104
1980-10-20,20-10-80,15.6,9.4,12.5,-3.299999999999999,19.1,6.199999999999999,55.0,2.7,1004.9,2.1000000000000227,4.02,-0.981627183447664,0.1908089953765451,24.0,0.0,16.7,new york,-0.9410336347451196,0.3383130181923076
1980-10-21,21-10-80,16.7,9.4,13.05,1.0999999999999996,17.066666666666666,7.299999999999999,67.0,5.4,1008.0,3.1000000000000227,3.89,-0.9271838545667872,-0.3746065934159123,33.0,0.3,13.3,new york,-0.9350748843515574,0.3544502230989869
1980-10-22,22-10-80,13.3,8.9,11.1,-3.3999999999999986,15.199999999999998,4.4,61.0,1.9,1016.2,8.200000000000045,3.36,-0.6018150231520483,0.7986355100472928,11.0,0.0,10.6,new york,-0.9288394302558068,0.3704825404820963
1980-10-23,23-10-80,10.6,6.1,8.35,-2.700000000000001,13.533333333333331,4.5,58.0,-1.5,1028.3,12.099999999999907,2.77,-0.1908089953765446,0.981627183447664,37.0,0.0,11.7,new york,-0.9223291176290545,0.3864052261209853
1980-10-24,24-10-80,11.7,4.4,8.05,1.0999999999999996,11.866666666666667,7.299999999999999,67.0,2.0,1028.4,0.1000000000001364,3.37,0.9396926207859084,0.3420201433256688,80.0,0.0,17.2,new york,-0.9155458729775467,0.4022135682368036
1980-10-25,25-10-80,17.2,8.3,12.75,5.5,13.166666666666666,8.899999999999999,87.0,10.5,999.3,-29.100000000000136,7.78,0.788010753606722,-0.6156614753256583,98.0,37.4,8.9,new york,-0.9084917035725082,0.4179028888867866
1980-10-26,26-10-80,8.9,6.7,7.800000000000001,-8.299999999999999,12.6,2.2,56.0,-1.3,1001.5,2.200000000000045,8.08,-0.9659258262890684,-0.2588190451025206,43.0,0.1,11.1,new york,-0.9011686968561567,0.4334685453485363
1980-10-27,27-10-80,11.1,6.1,8.6,2.2,12.4,5.0,57.0,-1.1,1015.4,13.899999999999975,4.08,-0.9455185755993168,-0.3255681544571566,44.0,0.0,12.2,new york,-0.8935790198239952,0.4489059314938798
1980-10-28,28-10-80,12.2,7.2,9.7,1.0999999999999996,10.733333333333334,4.999999999999999,81.0,6.3,1008.1,-7.299999999999954,3.34,-0.9335804264972016,-0.3583679495453007,90.0,3.5,10.6,new york,-0.8857249183835637,0.4642104791518923
1980-10-29,29-10-80,10.6,4.4,7.5,-1.5999999999999996,11.3,6.199999999999999,61.0,-0.9,1016.0,7.899999999999977,3.55,-0.8571673007021123,0.5150380749100542,49.0,0.0,10.0,new york,-0.8776087166898392,0.4793776594606945
1980-10-30,30-10-80,10.0,5.6,7.8,-0.5999999999999996,10.933333333333332,4.4,72.0,1.0,1019.3,3.2999999999999545,1.9,-0.9743700647852352,0.2249510543438649,57.0,0.0,13.9,new york,-0.8692328164574792,0.4944029842076181
1980-10-31,31-10-80,13.9,5.0,9.45,3.9,11.5,8.9,65.0,0.8,1009.8,-9.5,4.28,-0.874619707139396,-0.4848096202463368,4.0,0.0,12.2,new york,-0.8605996962501181,0.5092820071573356
1980-11-01,01-11-80,12.2,5.6,8.899999999999999,-1.700000000000001,12.033333333333331,6.6,54.0,-0.9,1006.8,-3.0,4.77,-0.9702957262759966,0.2419218955996674,23.0,0.0,8.9,new york,-0.8517119107469189,0.5240103253675756
1980-11-02,02-11-80,8.9,4.4,6.65,-3.299999999999999,11.666666666666666,4.5,60.0,-2.6,1018.2,11.400000000000093,3.44,-0.8386705679454243,0.5446390350150266,38.0,0.0,10.0,new york,-0.8425720899866032,0.5385835804920232
1980-11-03,03-11-80,10.0,3.3,6.65,1.0999999999999996,10.366666666666667,6.7,70.0,0.3,1024.2,6.0,2.51,-0.3090169943749473,-0.9510565162951536,6.0,0.0,13.9,new york,-0.8331829385891785,0.5529974600700271
1980-11-04,04-11-80,13.9,8.9,11.4,3.9,10.933333333333332,5.0,86.0,9.0,1011.5,-12.700000000000044,4.03,-0.4067366430758002,-0.9135454576426008,95.0,6.6,12.8,new york,-0.8235472349556007,0.5672476988027229
1980-11-05,05-11-80,12.8,3.9,8.35,-1.0999999999999996,12.233333333333334,8.9,69.0,2.5,1003.1,-8.399999999999977,4.04,-0.8829475928589271,0.4694715627858904,30.0,0.0,8.9,new york,-0.8136678304455991,0.5813300798152042
1980-11-06,06-11-80,8.9,2.2,5.550000000000001,-3.9,11.866666666666667,6.7,59.0,-2.7,1009.0,5.899999999999977,3.41,-0.8910065241883678,-0.4539904997395469,24.0,0.0,17.2,new york,-0.8035476485339116,0.5952404359043674
1980-11-07,07-11-80,17.2,6.7,11.95,8.299999999999999,12.966666666666669,10.5,61.0,3.3,1002.8,-6.2000000000000455,4.19,-0.6156614753256582,-0.788010753606722,56.0,1.1,15.6,new york,-0.7931896839451843,0.6089746507720486
1980-11-08,08-11-80,15.6,5.6,10.6,-1.5999999999999996,13.9,10.0,63.0,4.4,1001.9,-0.8999999999999773,4.41,-0.992546151641322,0.1218693434051476,38.0,0.2,11.1,new york,-0.7825970017677834,0.6225286602431057
1980-11-09,09-11-80,11.1,3.9,7.5,-4.5,14.633333333333333,7.199999999999999,81.0,5.7,1005.1,3.200000000000045,2.32,0.90630778703665,-0.4226182617406993,54.0,2.3,10.0,new york,-0.7717727365467837,0.6358984534680745
1980-11-10,10-11-80,10.0,2.8,6.4,-1.0999999999999996,12.233333333333333,7.2,67.0,0.2,1001.6,-3.5,5.69,-0.90630778703665,0.4226182617406996,43.0,0.2,5.0,new york,-0.7607200913564104,0.6490800741100398
1980-11-11,11-11-80,5.0,1.1,3.05,-5.0,8.699999999999998,3.9,51.0,-6.8,1006.1,4.5,7.43,-0.7431448254773946,0.6691306063588578,28.0,0.0,7.2,new york,-0.7494423368521953,0.6620696215153815
1980-11-12,12-11-80,7.2,1.7,4.45,2.2,7.399999999999999,5.5,57.0,-4.5,1011.6,5.5,6.53,-0.6156614753256582,0.788010753606722,8.0,0.0,12.8,new york,-0.7379428103031386,0.6748632518680403
1980-11-13,13-11-80,12.8,2.8,7.800000000000001,5.6000000000000005,8.333333333333334,10.0,53.0,-2.8,1016.5,4.899999999999977,4.0,-0.9271838545667874,0.3746065934159119,26.0,0.0,18.9,new york,-0.7262249146041543,0.6874571793269664
1980-11-14,14-11-80,18.9,8.3,13.6,6.099999999999998,12.966666666666669,10.599999999999998,55.0,1.1,1011.1,-5.399999999999977,3.4,-0.9945218953682734,-0.1045284632676533,82.0,0.3,9.4,new york,-0.7142921172691032,0.699847677146407
1980-11-15,15-11-80,9.4,3.9,6.65,-9.499999999999998,13.7,5.5,68.0,0.8,1015.6,4.5,1.83,-0.1736481776669304,0.984807753012208,98.0,1.1,6.1,new york,-0.7021479494046978,0.7120310787787131
1980-11-16,16-11-80,6.1,0.6,3.35,-3.3000000000000007,11.466666666666669,5.5,52.0,-6.1,1019.2,3.6000000000000227,3.57,-0.4067366430758001,0.913545457642601,41.0,0.0,3.9,new york,-0.6897960046655887,0.7240037789593305
