date,date_str,Tmax_día_x,Tmin_día_x,Tmedia_día_x,ΔTmax_1d,MA_Tmax_3d,DTR_x,HR_media_día_x,Punto_de_rocío_día_x (Td),Presión_media_día_x (SLP),ΔPresión_24h,Viento_vel_media_día_x,Viento_dir_sin(x),Viento_dir_cos(x),Nubosidad_media_día_x,Precipitación_acum_día_x,t_max_x+1,ciudad,doy_sin,doy_cos
2008-08-31,31-08-08,28.9,20.6,24.75,0.0,28.166666666666668,8.299999999999997,54.0,12.6,1016.0,3.8999999999999773,2.88,-0.3907311284892739,0.9205048534524403,0.0,0.0,28.9,new york,-0.8702939222685674,-0.49253272872205434
2008-09-01,01-09-08,28.9,20.0,24.45,0.0,28.9,8.899999999999999,53.0,11.4,1016.9,0.8999999999999773,2.54,-0.20791169081775987,0.9781476007338056,0.0,0.0,30.0,new york,-0.8786374941610001,-0.4774894280028391
2008-09-02,02-09-08,30.0,21.7,25.85,1.1000000000000014,29.266666666666666,8.3,58.0,14.0,1013.0,-3.8999999999999773,2.45,0.10452846326765347,0.9945218953682733,34.0,0.0,27.2,new york,-0.886721063082993,-0.46230483047981086
2008-09-03,03-09-08,27.2,21.1,24.15,-2.8000000000000007,28.7,6.099999999999998,70.0,17.0,1009.8,-3.2000000000000455,1.98,0.2923717047227366,-0.9563047559630355,68.0,1.1,32.2,new york,-0.8945422369764496,-0.4469834295196741
2008-09-04,04-09-08,32.2,22.2,27.200000000000003,5.0000000000000036,29.8,10.000000000000004,69.0,18.3,1010.9,1.1000000000000227,2.35,-0.06975647374412527,-0.9975640502598242,22.0,0.0,30.0,new york,-0.9020987014301837,-0.43152975897147144
2008-09-05,05-09-08,30.0,22.8,26.4,-2.200000000000003,29.8,7.199999999999999,71.0,18.8,1013.8,2.8999999999999773,3.52,0.2923717047227366,-0.9563047559630355,47.0,1.0,28.3,new york,-0.9093882203647925,-0.4159483918249421
2008-09-06,06-09-08,28.3,22.2,25.25,-1.6999999999999993,30.166666666666668,6.100000000000001,93.0,22.5,1005.1,-8.699999999999932,4.09,0.9998476951563913,-0.017452406437283477,98.0,57.4,28.3,new york,-0.9164086366943458,-0.4002439388573056
2008-09-07,07-09-08,28.3,21.1,24.700000000000003,0.0,28.866666666666664,7.199999999999999,67.0,15.6,1009.1,4.0,4.12,-0.9335804264972017,0.3583679495453004,1.0,0.3,28.3,new york,-0.9231578729647039,-0.38442104726885545
2008-09-08,08-09-08,28.3,20.0,24.15,0.0,28.3,8.3,66.0,14.6,1016.3,7.199999999999932,2.32,-0.9205048534524403,-0.3907311284892738,16.0,0.0,25.6,new york,-0.9296339319682695,-0.3684843993077793
2008-09-09,09-09-08,25.6,19.4,22.5,-2.6999999999999993,27.400000000000002,6.200000000000003,84.0,18.5,1012.4,-3.8999999999999773,3.12,-0.6946583704589974,-0.7193398003386511,94.0,2.2,22.8,new york,-0.9358348973349941,-0.35243871088460327
2008-09-10,10-09-08,22.8,17.2,20.0,-2.8000000000000007,25.566666666666666,5.600000000000001,63.0,11.5,1019.3,6.899999999999977,2.05,0.1908089953765448,0.981627183447664,61.0,0.0,22.8,new york,-0.9417589340994617,-0.33628873017668287
2008-09-11,11-09-08,22.8,16.7,19.75,0.0,23.733333333333334,6.100000000000001,69.0,12.5,1023.3,4.0,2.36,0.8746197071393959,-0.484809620246337,69.0,0.0,22.2,new york,-0.9474042892438845,-0.32003923622313857
2008-09-12,12-09-08,22.2,18.3,20.25,-0.6000000000000014,22.599999999999998,3.8999999999999986,80.0,15.1,1016.3,-7.0,3.04,-0.017452406437283637,-0.9998476951563913,100.0,16.2,26.1,new york,-0.9527692922168511,-0.30369503751065885
2008-09-13,13-09-08,26.1,20.0,23.05,3.900000000000002,23.7,6.100000000000001,87.0,19.3,1009.4,-6.899999999999977,1.59,0.2756373558169992,-0.9612616959383189,89.0,0.4,31.7,new york,-0.9578523554276669,-0.28726097055059635
2008-09-14,14-09-08,31.7,21.7,26.7,5.599999999999998,26.666666666666668,10.0,84.0,21.9,1004.2,-5.199999999999932,3.17,-0.13917310096006552,-0.9902680687415703,97.0,1.6,28.9,new york,-0.9626519747161487,-0.2707418984477642
2008-09-15,15-09-08,28.9,19.4,24.15,-2.8000000000000007,28.899999999999995,9.5,61.0,16.0,1004.6,0.39999999999997726,4.9,-0.9902680687415704,0.13917310096006547,47.0,0.0,21.1,new york,-0.9671667297977312,-0.2541427094613622
2008-09-16,16-09-08,21.1,17.2,19.15,-7.799999999999997,27.233333333333334,3.900000000000002,69.0,12.7,1016.1,11.5,1.86,-2.4492935982947064e-16,1.0,82.0,0.0,23.9,new york,-0.97139528468375,-0.23746831555846842
2008-09-17,17-09-08,23.9,16.1,20.0,2.799999999999997,24.633333333333336,7.799999999999997,72.0,12.5,1016.6,0.5,1.68,-0.08715574274765832,0.9961946980917455,61.0,0.0,23.3,new york,-0.9753363880767837,-0.2207236509605022
2008-09-18,18-09-08,23.3,16.1,19.700000000000003,-0.5999999999999979,22.76666666666667,7.199999999999999,66.0,10.8,1018.4,1.7999999999999545,3.5,0.10452846326765347,0.9945218953682733,13.0,0.0,18.9,new york,-0.9789888737409319,-0.20391367068311472
2008-09-19,19-09-08,18.9,12.8,15.85,-4.400000000000002,22.03333333333333,6.099999999999998,64.0,8.1,1026.3,7.899999999999977,3.14,0.8660254037844386,0.5000000000000001,28.0,0.0,20.0,new york,-0.9823516608469237,-0.18704334906991657
2008-09-20,20-09-08,20.0,12.2,16.1,1.1000000000000014,20.733333333333334,7.800000000000001,70.0,9.8,1021.9,-4.399999999999977,1.85,0.9612616959383189,0.27563735581699916,43.0,0.0,26.7,new york,-0.9854237542919524,-0.17011767832049052
2008-09-21,21-09-08,26.7,15.0,20.85,6.699999999999999,21.866666666666664,11.7,71.0,12.1,1019.5,-2.3999999999999773,1.31,-0.90630778703665,-0.42261826174069916,11.0,0.0,22.8,new york,-0.9882042449941422,-0.15314166701312007
2008-09-22,22-09-08,22.8,16.7,19.75,-3.8999999999999986,23.166666666666668,6.100000000000001,76.0,13.6,1024.0,4.5,3.29,0.5150380749100542,0.8571673007021123,37.0,0.0,20.6,new york,-0.9906923101615609,-0.13612033862266704
2008-09-23,23-09-08,20.6,13.9,17.25,-2.1999999999999993,23.366666666666664,6.700000000000001,68.0,9.9,1026.9,2.900000000000091,2.67,0.7313537016191705,0.6819983600624985,3.0,0.0,20.6,new york,-0.9928872135356962,-0.11905873003404988
2008-09-24,24-09-08,20.6,14.4,17.5,0.0,21.333333333333332,6.200000000000001,72.0,10.2,1026.2,-0.7000000000000455,2.41,0.9063077870366499,0.42261826174069944,53.0,0.0,19.4,new york,-0.994788305609327,-0.10196189005174576
2008-09-25,25-09-08,19.4,13.3,16.35,-1.2000000000000028,20.2,6.099999999999998,71.0,10.4,1025.0,-1.2000000000000455,5.21,0.8191520442889918,0.5735764363510462,98.0,1.1,20.0,new york,-0.9963950238187231,-0.08483487790576538
2008-09-26,26-09-08,20.0,15.6,17.8,0.6000000000000014,20.0,4.4,96.0,15.9,1017.6,-7.399999999999977,5.4,0.6946583704589973,0.7193398003386512,100.0,45.2,20.6,new york,-0.9977068927101168,-0.06768276175455162
2008-09-27,27-09-08,20.6,17.8,19.200000000000003,0.6000000000000014,20.0,2.8000000000000007,99.0,18.2,1013.4,-4.2000000000000455,2.54,0.7313537016191705,0.6819983600624985,100.0,22.2,23.3,new york,-0.9987235240803972,-0.050510617185222886
2008-09-28,28-09-08,23.3,19.4,21.35,2.6999999999999993,21.3,3.900000000000002,95.0,18.9,1008.3,-5.100000000000023,1.22,-0.06975647374412564,0.9975640502598242,95.0,8.3,22.8,new york,-0.9994446170919858,-0.033323525711631344
2008-09-29,29-09-08,22.8,17.2,20.0,-0.5,22.233333333333334,5.600000000000001,81.0,15.8,1009.7,1.400000000000091,3.35,-0.27563735581699894,0.9612616959383189,63.0,0.7,22.8,new york,-0.9998699583618592,-0.016126573270657762
2008-09-30,30-09-08,22.8,16.7,19.75,0.0,22.96666666666667,6.100000000000001,79.0,13.5,1008.0,-1.7000000000000455,1.75,0.90630778703665,-0.42261826174069933,57.0,0.0,22.8,new york,-0.9999994220246925,0.001075151282798226
2008-10-01,01-10-08,22.8,16.1,19.450000000000003,0.0,22.8,6.699999999999999,80.0,13.9,1000.5,-7.5,2.06,-0.9510565162951535,-0.30901699437494756,69.0,0.6,17.8,new york,-0.999832969770105,0.018276557681691223
2008-10-02,02-10-08,17.8,13.3,15.55,-5.0,21.133333333333336,4.5,64.0,6.9,1001.2,0.7000000000000455,4.66,-1.0,-1.8369701987210297e-16,29.0,0.0,18.3,new york,-0.9993706508539969,0.03547255575312556
2008-10-03,03-10-08,18.3,12.2,15.25,0.5,19.633333333333336,6.100000000000001,63.0,6.3,1010.0,8.799999999999955,4.03,-0.9396926207859084,-0.34202014332566855,18.0,0.0,17.2,new york,-0.9986126020839734,0.052658056924614005
2008-10-04,04-10-08,17.2,11.7,14.45,-1.1000000000000014,17.76666666666667,5.5,67.0,6.2,1018.9,8.899999999999977,1.86,-0.9961946980917455,0.08715574274765789,49.0,0.2,17.2,new york,-0.9975590477788613,0.06982797572987089
2008-10-05,05-10-08,17.2,12.2,14.7,0.0,17.566666666666666,5.0,83.0,11.4,1020.7,1.8000000000000682,1.69,0.49999999999999994,0.8660254037844387,65.0,3.8,17.2,new york,-0.9962102997023297,0.0869772313136861
2008-10-06,06-10-08,17.2,10.6,13.899999999999999,0.0,17.2,6.6,70.0,6.8,1022.6,1.8999999999999773,2.74,0.052335956242943835,0.9986295347545738,43.0,0.0,17.8,new york,-0.9945667569706337,0.1041007489354256
2008-10-07,07-10-08,17.8,8.9,13.350000000000001,0.6000000000000014,17.4,8.9,65.0,4.2,1022.9,0.2999999999999545,2.34,-0.6946583704589976,0.7193398003386509,0.0,0.0,18.9,new york,-0.9926289059345095,0.121193461470736
2008-10-08,08-10-08,18.9,11.1,15.0,1.0999999999999979,17.966666666666665,7.799999999999999,72.0,7.2,1016.2,-6.699999999999932,2.41,-0.4226182617406993,-0.90630778703665,83.0,0.2,25.0,new york,-0.9903973200352558,0.1382503109109819
2008-10-09,09-10-08,25.0,15.6,20.3,6.100000000000001,20.566666666666666,9.4,79.0,13.5,1010.6,-5.600000000000023,3.57,-0.874619707139396,-0.48480962024633684,62.0,3.3,22.8,new york,-0.9878726596350429,0.15526624985999563
2008-10-10,10-10-08,22.8,16.1,19.450000000000003,-2.1999999999999993,22.233333333333334,6.699999999999999,65.0,9.0,1018.3,7.699999999999932,1.96,-0.7431448254773946,0.6691306063588578,24.0,0.0,21.7,new york,-0.9850556718215013,0.172236243027682
2008-10-11,11-10-08,21.7,13.9,17.8,-1.1000000000000014,23.166666666666668,7.799999999999999,71.0,9.2,1025.6,7.2999999999999545,2.36,0.45399049973954675,0.8910065241883679,3.0,0.0,21.7,new york,-0.981947190186646,0.18915526872004093
2008-10-12,12-10-08,21.7,13.9,17.8,0.0,22.066666666666663,7.799999999999999,79.0,10.5,1028.4,2.800000000000182,1.83,0.777145961456971,-0.6293203910498373,28.0,0.0,23.9,new york,-0.9785481345802031,0.20601832032517084
2008-10-13,13-10-08,23.9,15.6,19.75,2.1999999999999993,22.433333333333334,8.299999999999999,75.0,12.4,1022.7,-5.7000000000000455,2.32,-0.9135454576426011,0.40673664307579976,99.0,0.0,20.0,new york,-0.9748595108374125,0.22282040779479959
2008-10-14,14-10-08,20.0,15.0,17.5,-3.8999999999999986,21.866666666666664,5.0,82.0,13.7,1018.5,-4.2000000000000455,2.59,0.258819045102521,-0.9659258262890682,65.0,0.0,21.7,new york,-0.9708824104813836,0.23955655912092708
2008-10-15,15-10-08,21.7,15.6,18.65,1.6999999999999993,21.866666666666664,6.1,70.0,10.8,1014.8,-3.7000000000000455,2.14,-0.5735764363510465,0.8191520442889916,39.0,0.0,25.6,new york,-0.9666180104000972,0.2562218218071163
2008-10-16,16-10-08,25.6,13.9,19.75,3.900000000000002,22.433333333333334,11.700000000000001,78.0,14.3,1010.2,-4.599999999999909,3.38,-0.9998476951563913,0.01745240643728313,45.0,0.9,15.6,new york,-0.9620675724981452,0.27281126433401914
2008-10-17,17-10-08,15.6,11.1,13.35,-10.000000000000002,20.96666666666667,4.5,60.0,4.8,1014.8,4.599999999999909,3.31,-0.01745240643728356,0.9998476951563913,8.0,0.0,13.9,new york,-0.957232443323312,0.28931997761869527
2008-10-18,18-10-08,13.9,6.7,10.3,-1.6999999999999993,18.36666666666667,7.2,56.0,1.5,1018.3,3.5,4.31,0.35836794954530027,0.9335804264972017,33.0,0.0,14.4,new york,-0.9521140536681102,0.3057430764672831
2008-10-19,19-10-08,14.4,6.1,10.25,0.5,14.633333333333333,8.3,56.0,-0.0,1022.5,4.2000000000000455,4.3,0.27563735581699916,0.9612616959383189,30.0,0.0,16.7,new york,-0.9467139181463862,0.3220757010206104
2008-10-20,20-10-08,16.7,7.2,11.95,2.299999999999999,15.0,9.5,58.0,0.3,1018.4,-4.100000000000023,2.47,-0.7071067811865477,0.7071067811865474,6.0,0.0,17.2,new york,-0.9410336347451197,0.3383130181923076
2008-10-21,21-10-08,17.2,7.8,12.5,0.5,16.099999999999998,9.399999999999999,59.0,1.9,1010.3,-8.100000000000023,4.28,-0.9998476951563913,-0.017452406437283498,27.0,0.0,11.1,new york,-0.9350748843515574,0.3544502230989869
2008-10-22,22-10-08,11.1,5.6,8.35,-6.1,15.0,5.5,58.0,0.0,1020.0,9.700000000000045,5.36,-0.3907311284892739,0.9205048534524403,44.0,0.0,12.2,new york,-0.9288394302558068,0.3704825404820963
2008-10-23,23-10-08,12.2,4.4,8.3,1.0999999999999996,13.5,7.799999999999999,64.0,0.5,1032.1,12.099999999999909,2.56,0.15643446504023087,0.9876883405951378,1.0,0.0,13.9,new york,-0.9223291176290545,0.3864052261209853
2008-10-24,24-10-08,13.9,6.1,10.0,1.700000000000001,12.399999999999999,7.800000000000001,74.0,4.0,1027.6,-4.5,1.67,0.13917310096006533,-0.9902680687415704,73.0,0.0,19.4,new york,-0.9155458729775467,0.40221356823680365
2008-10-25,25-10-08,19.4,12.2,15.799999999999999,5.499999999999998,15.166666666666666,7.199999999999999,85.0,12.9,1012.9,-14.699999999999932,5.51,0.5150380749100544,-0.8571673007021122,92.0,23.7,17.2,new york,-0.9084917035725082,0.41790288888678667
2008-10-26,26-10-08,17.2,10.6,13.899999999999999,-2.1999999999999993,16.833333333333332,6.6,71.0,6.7,1007.5,-5.399999999999977,3.02,-0.9961946980917455,-0.08715574274765825,6.0,1.5,17.8,new york,-0.9011686968561569,0.4334685453485363
2008-10-27,27-10-08,17.8,10.0,13.9,0.6000000000000014,18.13333333333333,7.800000000000001,70.0,5.7,1008.0,0.5,2.92,-0.5150380749100545,0.8571673007021121,43.0,0.0,10.6,new york,-0.8935790198239952,0.4489059314938798
2008-10-28,28-10-08,10.6,5.0,7.8,-7.200000000000001,15.200000000000001,5.6,90.0,4.4,993.5,-14.5,6.96,-0.7193398003386512,0.6946583704589973,100.0,50.5,8.9,new york,-0.8857249183835637,0.4642104791518923
2008-10-29,29-10-08,8.9,4.4,6.65,-1.6999999999999993,12.433333333333332,4.5,55.0,-3.0,1004.8,11.299999999999955,5.34,-0.9993908270190958,0.03489949670250128,45.0,0.5,9.4,new york,-0.8776087166898392,0.4793776594606945
2008-10-30,30-10-08,9.4,3.3,6.35,0.5,9.633333333333333,6.1000000000000005,60.0,-2.9,1022.7,17.90000000000009,3.34,-0.8746197071393956,0.4848096202463373,27.0,0.0,17.8,new york,-0.8692328164574792,0.49440298420761813
2008-10-31,31-10-08,17.8,5.6,11.7,8.4,12.033333333333333,12.200000000000001,65.0,1.1,1024.6,1.8999999999998636,3.31,-0.9271838545667873,-0.3746065934159123,0.0,0.0,18.3,new york,-0.8605996962501181,0.5092820071573356
2008-11-01,01-11-08,18.3,11.1,14.7,0.5,15.166666666666666,7.200000000000001,69.0,5.9,1019.8,-4.7999999999999545,2.47,-0.8090169943749476,0.5877852522924729,29.0,0.0,11.1,new york,-0.8517119107469189,0.5240103253675756
2008-11-02,02-11-08,11.1,3.9,7.5,-7.200000000000001,15.733333333333334,7.199999999999999,64.0,0.1,1028.6,8.799999999999955,3.11,0.6293203910498374,0.7771459614569709,81.0,0.0,15.0,new york,-0.8425720899866032,0.5385835804920232
2008-11-03,03-11-08,15.0,6.7,10.85,3.9000000000000004,14.799999999999999,8.3,80.0,6.8,1028.3,-0.2999999999999545,1.74,0.6819983600624986,-0.7313537016191705,93.0,0.0,17.8,new york,-0.8331829385891785,0.5529974600700271
2008-11-04,04-11-08,17.8,10.0,13.9,2.8000000000000007,14.633333333333331,7.800000000000001,89.0,9.9,1024.2,-4.099999999999909,1.27,0.9205048534524404,0.3907311284892737,99.0,0.0,17.2,new york,-0.8235472349556007,0.5672476988027229
2008-11-05,05-11-08,17.2,12.8,15.0,-0.6000000000000014,16.666666666666668,4.399999999999999,91.0,11.7,1016.8,-7.400000000000091,4.04,0.5446390350150271,0.838670567945424,100.0,3.8,18.3,new york,-0.8136678304455991,0.5813300798152042
2008-11-06,06-11-08,18.3,15.0,16.65,1.1000000000000014,17.766666666666666,3.3000000000000007,92.0,13.0,1009.3,-7.5,5.44,0.5446390350150271,0.838670567945424,100.0,1.3,18.3,new york,-0.8035476485339116,0.5952404359043674
2008-11-07,07-11-08,18.3,14.4,16.35,0.0,17.933333333333334,3.9000000000000004,91.0,13.4,1007.7,-1.599999999999909,1.8,0.25881904510252074,0.9659258262890683,100.0,0.0,15.6,new york,-0.7931896839451843,0.6089746507720486
2008-11-08,08-11-08,15.6,12.8,14.2,-2.700000000000001,17.400000000000002,2.799999999999999,94.0,13.3,1001.6,-6.100000000000023,2.33,-0.0348994967025009,-0.9993908270190958,87.0,6.8,13.3,new york,-0.7825970017677834,0.6225286602431057
2008-11-09,09-11-08,13.3,10.0,11.65,-2.299999999999999,15.733333333333334,3.3000000000000007,62.0,2.9,1004.0,2.3999999999999773,3.43,-0.9945218953682734,-0.10452846326765336,51.0,0.0,10.6,new york,-0.7717727365467837,0.6358984534680745
2008-11-10,10-11-08,10.6,6.7,8.65,-2.700000000000001,13.166666666666666,3.8999999999999995,56.0,-1.3,1012.1,8.100000000000023,4.07,-0.9993908270190958,-0.03489949670250076,60.0,0.0,10.6,new york,-0.7607200913564104,0.6490800741100398
2008-11-11,11-11-08,10.6,4.4,7.5,0.0,11.5,6.199999999999999,65.0,-1.1,1021.0,8.899999999999977,3.08,-0.9510565162951536,0.30901699437494723,33.0,0.0,10.0,new york,-0.7494423368521953,0.6620696215153815
2008-11-12,12-11-08,10.0,6.1,8.05,-0.5999999999999996,10.4,3.9000000000000004,73.0,0.7,1024.4,3.400000000000091,1.35,0.45399049973954686,-0.8910065241883678,89.0,0.0,14.4,new york,-0.7379428103031386,0.6748632518680403
2008-11-13,13-11-08,14.4,8.3,11.350000000000001,4.4,11.666666666666666,6.1,86.0,8.0,1017.5,-6.900000000000091,2.46,0.8290375725550417,-0.5591929034707467,99.0,8.4,17.2,new york,-0.7262249146041543,0.6874571793269664
2008-11-14,14-11-08,17.2,12.8,15.0,2.799999999999999,13.866666666666667,4.399999999999999,95.0,13.1,1009.3,-8.200000000000045,1.82,-0.06975647374412527,-0.9975640502598242,100.0,0.3,18.3,new york,-0.7142921172691032,0.699847677146407
2008-11-15,15-11-08,18.3,14.4,16.35,1.1000000000000014,16.633333333333336,3.9000000000000004,97.0,15.4,998.7,-10.599999999999909,4.4,0.0871557427476582,-0.9961946980917455,97.0,24.4,16.1,new york,-0.7021479494046978,0.7120310787787131
2008-11-16,16-11-08,16.1,5.6,10.850000000000001,-2.1999999999999993,17.2,10.500000000000002,60.0,1.1,999.4,0.6999999999999318,5.83,-0.9961946980917455,-0.08715574274765825,58.0,1.8,8.3,new york,-0.6897960046655887,0.7240037789593305
2008-11-17,17-11-08,8.3,3.9,6.1000000000000005,-7.800000000000001,14.233333333333334,4.4,57.0,-3.6,1012.0,12.600000000000023,3.57,-0.9781476007338056,-0.2079116908177598,34.0,0.0,5.0,new york,-0.6772399381909491,0.7357622347736527
2008-11-18,18-11-08,5.0,-0.6,2.2,-3.3000000000000007,9.799999999999999,5.6,56.0,-6.6,1013.4,1.3999999999999773,4.76,-0.20791169081775987,0.9781476007338056,63.0,0.0,2.8,new york,-0.6644834655228552,0.7473029667054297
2008-11-19,19-11-08,2.8,-2.2,0.2999999999999998,-2.2,5.366666666666667,5.0,45.0,-11.6,1014.4,1.0,4.56,-0.4848096202463369,0.8746197071393959,29.0,0.0,3.9,new york,-0.6515303615068021,0.75862255966641
2008-11-20,20-11-08,3.9,-0.6,1.65,1.1,3.9,4.5,63.0,-6.6,1008.3,-6.100000000000023,2.47,-0.9781476007338056,0.20791169081775943,57.0,0.0,3.9,new york,-0.6383844591746642,0.769717664006921
2008-11-21,21-11-08,3.9,-2.8,0.55,0.0,3.533333333333333,6.699999999999999,59.0,-8.4,1013.9,5.600000000000023,3.39,-0.5591929034707466,0.8290375725550418,38.0,0.0,0.6,new york,-0.6250496486104377,0.7805849965070866
2008-11-22,22-11-08,0.6,-3.9,-1.65,-3.3,2.8000000000000003,4.5,41.0,-14.4,1022.6,8.700000000000045,6.03,-0.8571673007021123,0.5150380749100542,28.0,0.1,2.8,new york,-0.6115298757991053,0.7912213413483807
2008-11-23,23-11-08,2.8,-3.3,-0.25,2.1999999999999997,2.433333333333333,6.1,55.0,-9.8,1025.4,2.800000000000068,3.13,-0.9975640502598243,0.06975647374412522,25.0,0.0,11.7,new york,-0.5978291414589552,0.801623551065242
2008-11-24,24-11-08,11.7,0.6,6.1499999999999995,8.899999999999999,5.033333333333332,11.1,71.0,-1.7,1019.5,-5.900000000000091,2.73,0.13917310096006533,-0.9902680687415704,95.0,0.8,8.9,new york,-0.5839514998576998,0.8117885474764613
2008-11-25,25-11-08,8.9,3.3,6.1,-2.799999999999999,7.8,5.6000000000000005,88.0,2.8,1003.9,-15.600000000000023,2.79,-0.838670567945424,-0.544639035015027,65.0,14.3,7.2,new york,-0.5699010576127624,0.821713322596059
2008-11-26,26-11-08,7.2,3.3,5.25,-1.7000000000000002,9.266666666666667,3.9000000000000004,71.0,-2.3,1008.7,4.800000000000068,3.31,-0.848048096156426,-0.529919264233205,56.0,0.0,6.7,new york,-0.5556819724760489,0.8313949395234058
2008-11-27,27-11-08,6.7,2.8,4.75,-0.5,7.6000000000000005,3.9000000000000004,71.0,-3.5,1011.9,3.199999999999932,2.64,-0.9455185755993168,-0.32556815445715664,42.0,0.0,10.0,new york,-0.5412984521036173,0.8408305333122887
2008-11-28,28-11-08,10.0,3.3,6.65,3.3,7.966666666666666,6.7,72.0,-1.9,1006.0,-5.899999999999977,3.27,-0.9271838545667873,-0.3746065934159123,43.0,0.0,7.2,new york,-0.5267547528105542,0.8500173118187018
2008-11-29,29-11-08,7.2,3.3,5.25,-2.8,7.966666666666668,3.9000000000000004,72.0,-3.2,1009.8,3.7999999999999545,2.39,-0.9563047559630354,0.2923717047227367,29.0,0.0,6.7,new york,-0.5120551783114646,0.8589525565270845
2008-11-30,30-11-08,6.7,2.2,4.45,-0.5,7.966666666666668,4.5,88.0,1.8,1004.1,-5.699999999999932,3.97,0.838670567945424,0.5446390350150271,96.0,11.9,12.8,new york,-0.4972040784469378,0.8676336233547726
2008-12-01,01-12-08,12.8,6.1,9.45,6.1000000000000005,8.9,6.700000000000001,83.0,6.1,996.6,-7.5,4.56,-0.5299192642332048,-0.8480480961564261,58.0,4.1,7.8,new york,-0.4822058478963526,0.8760579434344281
2008-12-02,02-12-08,7.8,3.3,5.55,-5.000000000000001,9.1,4.5,64.0,-2.8,1013.2,16.600000000000023,3.69,-0.9335804264972016,-0.3583679495453007,25.0,0.0,6.1,new york,-0.46706492487743034,0.8842230238742036
2008-12-03,03-12-08,6.1,1.7,3.9,-1.7000000000000002,8.9,4.3999999999999995,70.0,-4.4,1019.9,6.699999999999932,2.67,-0.838670567945424,-0.544639035015027,0.0,0.0,10.6,new york,-0.451785789832884,0.8921264484954345
2008-12-04,04-12-08,10.6,3.9,7.25,4.5,8.166666666666666,6.699999999999999,77.0,0.8,1015.4,-4.5,2.95,-0.7660444431189779,-0.6427876096865395,78.0,0.9,5.6,new york,-0.4363729641045924,0.8997658785476209
2008-12-05,05-12-08,5.6,1.1,3.3499999999999996,-5.0,7.433333333333333,4.5,63.0,-5.5,1018.6,3.2000000000000455,2.32,-0.8829475928589271,0.4694715627858904,48.0,0.0,2.8,new york,-0.42083100859565564,0.9071390534005044
2008-12-06,06-12-08,2.8,-0.6,1.0999999999999999,-2.8,6.333333333333333,3.4,63.0,-7.4,1015.2,-3.3999999999999773,1.64,-0.7431448254773944,-0.6691306063588581,66.0,0.9,2.8,new york,-0.4051645224207563,0.9142437912130223
2008-12-07,07-12-08,2.8,-5.6,-1.4,0.0,3.733333333333333,8.399999999999999,63.0,-8.0,1005.2,-10.0,5.02,-0.945518575599317,0.3255681544571563,51.0,0.3,-0.6,new york,-0.3893781415452015,0.9210779895789526
2008-12-08,08-12-08,-0.6,-6.7,-3.65,-3.4,1.6666666666666667,6.1000000000000005,42.0,-16.0,1023.7,18.5,3.58,-0.9063077870366499,0.4226182617406996,15.0,0.0,13.3,new york,-0.37347653741307074,0.9276396261490467
2008-12-09,09-12-08,13.3,-0.6,6.3500000000000005,13.9,5.166666666666667,13.9,71.0,-0.8,1023.0,-0.7000000000000455,3.55,-0.22495105434386498,-0.9743700647852352,94.0,0.2,17.2,new york,-0.3574644155648614,0.9339267592294762
2008-12-10,10-12-08,17.2,6.7,11.95,3.8999999999999986,9.966666666666667,10.5,93.0,10.4,1011.0,-12.0,5.11,-0.587785252292473,-0.8090169943749476,93.0,14.7,6.7,new york,-0.34134651424503615,0.9399375283564133
2008-12-11,11-12-08,6.7,3.3,5.0,-10.5,12.4,3.4000000000000004,96.0,2.6,1010.0,-1.0,4.48,0.4694715627858908,0.882947592858927,100.0,31.7,7.8,new york,-0.3251276029999093,0.9456701548465688
2008-12-12,12-12-08,7.8,0.6,4.2,1.0999999999999996,10.566666666666666,7.2,77.0,-0.1,999.4,-10.600000000000023,4.21,-0.7313537016191703,0.6819983600624986,50.0,29.2,0.6,new york,-0.30881248126625377,0.9511229423235357
2008-12-13,13-12-08,0.6,-2.2,-0.8,-7.2,5.033333333333334,2.8000000000000003,55.0,-9.6,1021.8,22.399999999999977,2.95,-0.7313537016191703,0.6819983600624986,10.0,0.0,9.4,new york,-0.29240597695107734,0.9562942772197719
2008-12-14,14-12-08,9.4,-1.1,4.15,8.8,5.933333333333333,10.5,72.0,-3.7,1028.4,6.600000000000136,2.92,-0.3090169943749473,-0.9510565162951536,53.0,0.0,19.4,new york,-0.27591294500296043,0.9611826292540837
2008-12-15,15-12-08,19.4,8.9,14.149999999999999,9.999999999999998,9.799999999999999,10.499999999999998,79.0,7.8,1021.7,-6.7000000000000455,4.78,-0.5299192642332048,-0.8480480961564261,79.0,0.9,15.0,new york,-0.2593382659754056,0.9657865518844574
2008-12-16,16-12-08,15.0,-0.6,7.2,-4.399999999999999,14.6,15.6,79.0,0.7,1026.2,4.5,2.76,-0.2588190451025207,0.9659258262890683,100.0,7.0,6.7,new york,-0.2426868445825954,0.9701046827361175
2008-12-17,17-12-08,6.7,0.6,3.65,-8.3,13.699999999999998,6.1000000000000005,93.0,2.3,1016.7,-9.5,2.75,-0.5735764363510465,0.8191520442889916,88.0,4.5,6.1,new york,-0.22596360824801906,0.974135744004672
2008-12-18,18-12-08,6.1,2.8,4.449999999999999,-0.6000000000000005,9.266666666666667,3.3,78.0,-2.4,1021.8,5.099999999999909,1.87,-0.9702957262759966,0.24192189559966745,46.0,0.0,3.9,new york,-0.20917350564635637,0.9778785428342386
