date,date_str,Tmax_so_far_23h_x,Tmin_so_far_23h_x,Tmean_so_far_23h_x,Delta_Tmax_so_far_1d_23h,MA_Tmax_3d_asof_23h,DTR_so_far_23h_x,HR_23h_x,Td_23h_x,SLP_23h_x,Delta_SLP_24h_23h,WindSpd_23h_x,WindDir_sin_23h_x,WindDir_cos_23h_x,Cloud_23h_x,Precip_sum_00_23h_x,climatology_tmax_doy,tmax_anomaly_x,tmax_lag2,tmax_lag3,tmax_lag7,tmin_lag1,tmean_ma7,tmax_trend_3d,tmax_trend_7d,dtr_ma3,td_anomaly_x,td_ma3,wind_u,wind_v,pressure_trend_3d,month,season,extreme_heat_flag,extreme_cold_flag,t_max_x+1,ciudad,doy_sin,doy_cos
1984-03-10,10-03-84,-2.8,-11.1,-6.754166666666666,-1.0999999999999999,-2.2333333333333334,8.3,51.95040672288766,-12.8,1022.7,-3.0,6.2,-0.6427876096865393,-0.766044443118978,37.5,0.0,7.204477611940299,-10.004477611940299,-2.2,4.4,1.7,-8.3,-0.7000000000000003,-0.30000000000000016,-1.4749999999999999,7.2,-9.353731343283583,-11.133333333333335,-3.9852831800565434,-4.7494755473376635,4.2500000000000675,3.0,spring,0.0,1.0,3.9,new york,0.9335418911179212,0.35846832151248087
1984-03-11,11-03-84,3.9,-6.7,-0.9083333333333333,6.699999999999999,-0.19999999999999996,10.6,47.2019661834456,-16.1,1025.1,2.3999999999998636,10.3,-0.3420201433256686,0.9396926207859084,0.0,0.0,7.477611940298508,-3.577611940298508,-1.7,-2.2,3.9,-11.1,-1.5357142857142858,2.8000000000000003,-0.9357142857142857,8.5,-12.795522388059702,-14.833333333333334,-3.522807476254387,9.678833994094857,-0.29999999999999744,3.0,spring,0.0,0.0,-2.2,new york,0.9395699859530622,0.342356891994542
1984-03-12,12-03-84,-2.2,-9.4,-5.962500000000001,-6.1,-0.3666666666666667,7.2,50.21367583098678,-12.2,1039.3,14.200000000000045,5.2,0.49999999999999994,-0.8660254037844387,100.0,0.0,7.659701492537312,-9.859701492537312,-2.8,-1.7,5.0,-7.2,-1.7357142857142858,0.29999999999999943,-0.8928571428571428,8.866666666666665,-9.019402985074626,-13.700000000000001,2.5999999999999996,-4.503332099679081,8.300000000000116,3.0,spring,0.0,1.0,1.1,new york,0.945320046913132,0.3261441535642696
1984-03-13,13-03-84,1.1,-5.6,-1.9666666666666668,3.3000000000000003,0.9333333333333332,6.699999999999999,96.46333477402813,0.6,1015.2,-24.09999999999991,10.3,0.6427876096865393,0.766044443118978,100.0,40.4,7.785074626865672,-6.685074626865672,3.9,-2.8,5.6,-9.4,-2.9642857142857144,-1.4000000000000001,-0.15357142857142891,8.333333333333334,3.8044776119402983,-9.233333333333333,6.620712379771355,7.890257764125474,-4.949999999999917,3.0,spring,0.0,1.0,5.6,new york,0.9507903724625832,0.3098349038318025
1984-03-14,14-03-84,5.6,0.6,2.6666666666666665,4.5,1.4999999999999998,5.0,72.4685162488601,-3.3,1027.8,12.599999999999909,7.7,-0.3420201433256686,0.9396926207859084,0.0,8.4,7.9671641791044765,-2.367164179104477,-2.2,3.9,4.4,-5.6,-3.8857142857142857,3.9000000000000004,1.057142857142857,6.3,-0.0776119402985076,-4.966666666666666,-2.633555103607648,7.2356331800514955,-5.749999999999862,3.0,spring,0.0,0.0,10.6,new york,0.9559793438440766,0.2934339689665273
1984-03-15,15-03-84,10.6,-2.2,3.304166666666667,5.0,5.766666666666667,12.8,61.645085776408536,-2.8,1023.4,-4.399999999999977,3.1,-0.3420201433256686,0.9396926207859084,25.0,0.0,8.170149253731344,2.429850746268656,1.1,-2.2,-2.2,0.6,-3.442857142857143,4.750000000000001,1.8178571428571426,8.166666666666666,0.41940298507462703,-1.8333333333333333,-1.0602624443095727,2.913047124436316,4.10000000000003,3.0,spring,0.0,0.0,10.0,new york,0.9608854255574977,0.27694620226893646
1984-03-16,16-03-84,10.0,0.6,5.120833333333333,-0.5999999999999996,8.733333333333334,9.4,88.85848239275784,4.4,1019.0,-4.399999999999977,6.2,-0.5000000000000004,0.8660254037844384,100.0,1.3,8.477611940298509,1.5223880597014912,5.6,1.1,-1.7,-2.2,-2.05,2.200000000000002,2.128571428571429,9.066666666666668,7.850746268656717,-0.5666666666666664,-3.1000000000000028,5.369357503463518,-4.399999999999823,3.0,spring,0.0,0.0,6.1,new york,0.9655071658143364,0.2603764827344581
1984-03-17,17-03-84,6.1,1.7,3.8166666666666664,-3.9000000000000004,8.9,4.3999999999999995,69.41741499308434,-3.3,1024.7,5.7000000000000455,7.2,0.17364817766693033,0.984807753012208,100.0,0.0,8.783582089552239,-2.683582089552239,10.6,5.6,-2.8,0.6,-0.5785714285714285,-2.25,1.4464285714285714,8.866666666666667,-0.21343283582089523,-0.5666666666666664,1.2502668792018985,7.090615821687898,0.6500000000000392,3.0,spring,0.0,0.0,6.1,new york,0.969843196967294,0.24372971360968387
1984-03-18,18-03-84,6.1,-0.6,2.7541666666666664,0.0,7.3999999999999995,6.699999999999999,88.57425771123016,1.1,1020.7,-4.0,5.7,0.9396926207859083,0.3420201433256688,100.0,0.0,8.941791044776119,-2.8417910447761194,10.0,10.6,3.9,1.1,0.9285714285714282,-1.9499999999999997,1.4035714285714287,7.033333333333334,4.401492537313433,0.7333333333333335,5.356247938479678,1.9495148169563123,0.8500000000000474,3.0,spring,0.0,0.0,8.3,new york,0.9738922359149924,0.22701082094141847
1984-03-19,19-03-84,8.3,1.1,4.445833333333333,2.200000000000001,6.833333333333333,7.200000000000001,89.34463486701773,2.8,1014.9,-5.800000000000068,6.2,0.17364817766693033,0.984807753012208,25.0,0.0,9.016417910447762,-0.7164179104477615,6.1,10.0,-2.2,-0.6,1.557142857142857,1.1000000000000019,0.6464285714285717,6.3,5.719402985074627,0.20000000000000004,1.0766187015349682,6.10580806867569,-4.899999999999784,3.0,spring,0.0,0.0,13.3,new york,0.9776530844816641,0.2102247521189836
